Sample,EMPO3,Genome,PRK00290
1289.KH48,Soil (non-saline),GCF_009394435.1,1.1444606910801092
2192.H02a.Kitchen.Light.Switch.603.lane2.NoIndex.L002,Surface (non-saline),GCF_902374445.1,0.9995258596165152
1774.418.Inte.Puer,Animal distal gut,GCF_902388185.1,0.9342580188194808
933.N.1.3.H.E.5,Plant surface,GCF_003013815.1,1.382718484908266
1222.B5.5.9.06,Water (saline),GCF_001485105.1,1.0432373435783795
2192.H03a.Bathroom.Door.Knob.1422.lane5.NoIndex.L005,Surface (non-saline),GCF_009394435.1,1.013666373243404
550.L2S169.s.2.sequence,Animal surface,GCF_900455935.1,0.9059683942393492
1235.sp1026,Water (saline),GCF_000257665.1,0.9984631705522616
1037.SBS3.OM2C0.MIN,Soil (non-saline),GCF_009394435.1,0.9746263309770248
2300.BB.2150.anus,Animal distal gut,GCF_902386495.1,0.6410012082491399
925.IH3y,Surface (non-saline),GCF_003959395.1,1.3802315227070348
945.P4.D4.lane2.NoIndex.L002,Water (non-saline),GCF_004127515.1,0.9445980500686442
1035.UQ134,Soil (non-saline),GCF_017313265.1,0.9013920241526204
1240.0803TCDNA,Water (saline),GCF_900114125.1,0.9214166334082596
2192.H05b.Kitchen.Light.Switch.2739.lane5.NoIndex.L005,Surface (non-saline),GCF_905367745.1,0.990406065686584
1721.BMC.8.5T.2.1,Soil (non-saline),GCF_009394435.1,1.0950261316683494
2192.H01a.Nose.135.lane6.NoIndex.L006,Animal secretion,GCF_900447295.1,0.9447739069584878
1774.53Oral23.10.09,Animal secretion,GCF_000162475.2,0.9855688127491872
804.Julie.10,Surface (saline),GCF_904820335.1,1.0016787126657587
1242.ME12Oct07EB1R2,Water (non-saline),GCF_015999335.1,1.050534098032479
905.Gullmarsfjord.stations6,Sediment (saline),GCF_011813015.1,1.0004418767607526
2192.H04a.Dog.Nose.1845.lane6.NoIndex.L006,Animal secretion,GCF_015999335.1,0.9983811716303674
2338.0701.22.I,Animal distal gut,GCF_902386405.1,0.7917980105644067
2229.MT.L.B.HE.st2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_000428525.1,1.0016268825695231
1242.ME22Jun05EB2R2,Water (non-saline),GCF_015999335.1,1.0903613286495624
1288.NSBE05July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence,Water (non-saline),GCF_016522075.1,1.0010713334434114
1642.MS00612,Plant rhizosphere,GCF_009394435.1,1.1055273725501396
2192.H07b.Bedroom.Floor.4084.lane2.NoIndex.L002,Surface (non-saline),GCF_004127685.1,0.936392485712159
1713.McG.L3K1020,Soil (non-saline),GCF_004127685.1,1.0222246941543174
1622.UPSub.271.272B,Sediment (non-saline),GCF_002978655.1,0.5182638246570598
1064.G.CV291,Animal corpus,GCF_910664865.1,0.9971642952144346
1711.KAJ2.1,Soil (non-saline),GCF_002094495.1,1.1969738292819951
2192.H04a.Front.Door.Knob.1877.lane6.NoIndex.L006,Surface (non-saline),GCF_905397375.1,0.8325734852655681
1240.0709T,Water (saline),GCF_002250215.1,1.0564137573998835
1622.DP.21.22A.1,Sediment (non-saline),GCF_016522075.1,1.1172131643664638
1453.45661SDZ2.F1.Pnem.stom,Animal proximal gut,GCF_910664865.1,0.9575252156389864
1734.LD.Glosor1,Animal distal gut,GCF_000381725.1,0.3354753354753355
807.BG.S.11.b,Sediment (non-saline),GCF_009394435.1,1.2359220008172047
1774.35Oral23.10.09,Animal secretion,GCF_000162475.2,0.9322228723287032
722.LMEpi24M.7.s.8.1.sequence,Water (non-saline),GCF_904425415.1,1.6551927650667022
1526.Halls6R1,Soil (non-saline),GCF_900067705.2,1.1792707218503615
2192.H07a.Foot.3632.lane6.NoIndex.L006,Animal surface,GCF_900447295.1,0.9580590281766548
1240.1208TCDNA,Water (saline),GCF_012272835.1,1.0865740455119
2229.S1.T33.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0615620203587406
2382.SH004.C1.RH.3.413.root.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.101574425573064
1632.E4F11.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,0.7994664519051694
1235.sp1312,Water (saline),GCF_000257665.1,1.0097094954548274
1711.KFM1.3,Soil (non-saline),GCF_009394435.1,1.1915283423296286
2229.S1.T2.5.SP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_017368475.1,1.0007421328241055
1622.UPSub.121.122,Sediment (non-saline),GCF_002977865.1,0.6364010911432665
1883.2004.166.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_002094575.1,1.0862297602270456
1235.sp1636,Water (saline),GCF_900143245.1,0.9875709805063116
2229.S1.T2.4.SP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0126115185202489
2382.HE003.C181.HA.1.552.rhizo.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.0905260114229935
1642.MS00435,Plant rhizosphere,GCF_009394435.1,1.3165346149741108
1883.2007.243.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_009394435.1,1.143637120371828
1622.UPSub.66.67,Sediment (non-saline),GCF_002310495.1,0.7662118789212028
2229.S1.T32.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_900184815.1,1.0082574276906633
1713.McG.L1K02,Soil (non-saline),GCF_004339725.1,1.0760598935683134
1288.NSB03jul08E.R2.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,Water (non-saline),GCF_016522075.1,1.0370335108458106
940.RD.08.Gill,Animal surface,GCF_013387485.1,1.0550867672173696
2080.S60D5450,Water (saline),GCF_014764305.1,0.6526319682683378
1453.54323SDZ1.C4.Cguer.jeju,Animal proximal gut,GCF_910664865.1,0.9608367784652834
945.P10.A6.lane3.NoIndex.L003,Water (non-saline),GCF_018913885.1,1.0008164436899556
990.KA3F.D.18,Soil (non-saline),GCF_015352455.1,1.1643474322501195
1883.2008.334.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_014876705.1,0.938349126457759
1622.UPMain.21.22,Sediment (non-saline),GCF_004127685.1,1.295414747083201
1064.W.CV252,Animal corpus,GCF_016100875.1,1.0030090270812435
1883.2007.111.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_012927405.1,1.1630878943589615
1702.DCF2,Soil (non-saline),GCF_009394435.1,1.064218171992792
1240.0806T,Water (saline),GCF_002250215.1,1.006298948349935
1883.2008.094.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_012927405.1,1.056281965168869
1197.SE.20101017.GY.D044S.BC.366,Sediment (saline),GCF_011813015.1,1.1211143674432271
2229.W1.T31.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.006575050979697
1521.MZ.22b.blank.s.8.1.sequences,Aerosol (non-saline),GCF_902388185.1,0.8296054706761871
933.N.3.2.S.E.3,Plant surface,GCF_014651675.1,1.0189177869337027
2382.SH007.C6.RH.2.508.root.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_015352455.1,1.059276632010051
2192.H02a.Kitchen.Light.Switch.915.lane2.NoIndex.L002,Surface (non-saline),GCF_910664865.1,0.9809038709323566
550.L2S200.s.2.sequence,Animal surface,GCF_015352455.1,1.0268290100741482
1642.MS00336,Plant rhizosphere,GCF_009394435.1,0.6798823868795589
925.SA2y,Surface (non-saline),GCF_018304805.1,1.345328957555204
1883.2008.106.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_012927405.1,1.01590656024105
662.M26,Surface (saline),GCF_900114125.1,0.9961692864860412
2192.H06b.Nose.3249.lane6.NoIndex.L006,Animal secretion,GCF_910575295.1,1.0043116205437732
1235.sp0314,Water (saline),GCF_015714725.1,1.0614479502625631
1696.VH0004B,Animal distal gut,GCF_902143525.1,1.0943566845307826
1038.MF1,Soil (non-saline),GCF_003012815.1,0.9508612231603512
1240.1503TCDNA,Water (saline),GCF_900114125.1,0.951867087015911
550.L6S258.s.6.sequence,Animal secretion,GCF_000162475.2,0.9066901474996378
550.L4S89.s.4.sequence,Animal surface,GCF_012396465.1,1.0731600437993238
1288.TBH23June09.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,Water (non-saline),GCF_016522075.1,1.170082674293703
678.seasonal.insitu.sample.535,Sediment (saline),GCF_013387475.1,1.0934646868360969
722.M11Fcsw.4.s.4.1.sequence,Animal distal gut,GCF_902388185.1,0.5681339926413903
2382.DPOO1.C1.HA.1.627.rhizo.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.174419497867
2192.H05b.Nose.2937.lane5.NoIndex.L005,Animal secretion,GCF_902386495.1,1.0012899626055485
1197.SE.20101001.GY.LBNL1.BC.120.a,Sediment (saline),GCF_011813015.1,1.031133461139201
807.C.F.11.a,Sediment (non-saline),GCF_009394435.1,1.2498819824647336
2229.S2.T33.PH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.212194000102213
1736.O6.1109,Animal distal gut,GCF_012028595.1,1.0058762336412206
1883.2011.499.Crump.Artic.LTREB.main.lane4.NoIndex,Water (saline),GCF_000257665.1,1.1304555552591566
2182.CPZF2D,Animal distal gut,GCF_016899585.1,1.1945865705741558
925.IA3z,Surface (non-saline),GCF_003959395.1,1.2698608086355458
925.SI3y,Surface (non-saline),GCF_002760475.1,1.6349717268377555
755.INB.10.05.11.lane1.NoIndex.L001,Water (non-saline),GCF_905397375.1,1.0265244710654189
1642.MS00419,Plant rhizosphere,GCF_009394435.1,1.2994974418721754
1694.St1F5.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_900177635.1,0.6254233286833351
1748.5.18.12.R.25.D,Animal surface,GCF_017908035.1,0.8767911064184194
678.OA.mesocosm.405,Sediment (saline),GCF_900116175.1,0.998470230681334
1621.R8810,Animal distal gut,GCF_003111625.1,0.9384329760131888
1747.992317.skin,Animal surface,GCF_014647775.1,1.0108448527560745
925.SE1x,Surface (non-saline),GCF_018304805.1,1.1107708266885246
2382.DPOO1.C1.HA.4.642.rhizo.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.245978103192798
1198.SWE22.KBB2.SS2.5,Sediment (saline),GCF_900143245.1,1.074206027992458
1632.E1F01.r.EMPbird.v4.NoIndex.L001,Animal surface,GCF_900156895.1,1.002045310611887
1622.UPMain.67.68,Sediment (non-saline),GCF_002094495.1,0.9386027000869414
933.N.1.1.S.E.1,Plant surface,GCF_014196805.1,1.012556055092924
1774.490.Vagi.Puer,Animal secretion,GCF_003435895.1,1.0284880761248385
550.L1S72.s.1.sequence,Animal distal gut,GCF_018408705.1,0.4224543094021128
1622.UPSub.221.222B,Sediment (non-saline),GCF_002978655.1,0.7386588537412756
905.PLO6.t2.OSCOX.0to1cm.2,Sediment (saline),GCF_011813015.1,1.019761907552749
1242.ME14Apr00EB1R1,Water (non-saline),GCF_004127515.1,0.610201791779
1235.sp1020,Water (saline),GCF_000257665.1,1.0131570811570123
1883.2007.361.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_009394435.1,1.071938681089374
933.N.1.3.H.E.3,Plant surface,GCF_003013815.1,1.013717068780477
1883.2007.393.Crump.Artic.LTREB.main.lane2.NoIndex,Water (non-saline),GCF_900142775.1,0.9879188779911616
2229.W1.T33.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_901875305.1,1.0019996667222129
1288.MAE22May08.McMahon.Pool.3.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.3.1.sequence,Water (non-saline),GCF_004127685.1,1.022560193435019
1721.R4T,Soil (non-saline),GCF_004834005.1,1.0522694383709148
1288.MAE22June05.McMahon.Pool.4.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.4.1.sequence,Water (non-saline),GCF_004127515.1,0.9978038808289598
963.Iguana.118.051211.LAB.vial.693,Animal distal gut,GCF_910574575.1,0.9139754090954442
550.L6S7.s.6.sequence,Animal secretion,GCF_017565785.1,0.8188911175844494
1748.4.24.12.FR.22.V,Animal surface,GCF_902386495.1,0.456410433492687
1665.IFAW12.201Dd,Animal surface,GCF_905397375.1,0.2464632454923717
1883.2009.281.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_012927405.1,1.040021154955184
2192.H06b.Front.Door.Knob.3173.lane2.NoIndex.L002,Surface (non-saline),GCF_009394435.1,1.026559368711513
632.Agricultural.soil.wheat,Soil (non-saline),GCF_015352455.1,1.1029008106550635
1632.E2B04.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_905397375.1,1.0337480958105665
940.CR.50.Fecal,Animal distal gut,GCF_900086595.1,1.0198747028673851
1665.IFAW10.196Pp,Animal surface,GCF_017368475.1,1.0363109826093286
1642.MS00520,Plant rhizosphere,GCF_009394435.1,0.3725980905143372
1222.B5.5.16.06,Water (saline),GCF_000257665.1,1.010362278686523
1773.Thraupis.gauco2.gizz,Animal proximal gut,GCF_000814685.1,1.039769181712828
933.W.2.1.S.E.4,Plant surface,GCF_003013815.1,1.0056252827534595
1716.McG.PAPrS13,Soil (non-saline),GCF_009394435.1,2.452054154564574
945.P6.A9.lane2.NoIndex.L002,Water (non-saline),GCF_016522075.1,1.000517067096025
678.T.RFLP.Sample.690,Sediment (saline),GCF_900116175.1,1.075143084417991
1883.2008.144.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_009394435.1,1.0944431160308752
1197.SE.20101009.GY.D019S.BC.217,Sediment (saline),GCF_009394435.1,1.095996922816138
1453.44923SDZ3.B5.Pnem.stom,Animal proximal gut,GCF_910664865.1,0.2192971797058281
550.L4S239.s.4.sequence,Animal surface,GCF_000162475.2,0.90397883385388
2229.W2.T31.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0318117160222424
1702.MCB2,Soil (non-saline),GCF_015352455.1,1.0374298455318984
1621.M8839,Animal distal gut,GCF_003111625.1,0.9454841632030516
1453.45661SDZ2.E8.Pnem.colon,Animal proximal gut,GCF_910664865.1,0.0921786154420132
1031.CHDF1,Soil (non-saline),GCF_004127685.1,1.1132612639831287
1521.MZ.81b.s.8.1.sequences,Aerosol (non-saline),GCF_902388185.1,0.8265906549605497
2229.W1.T32.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.0003887647001652
2300.BB.11.colon,Animal distal gut,GCF_910664865.1,0.5492727227302648
1240.1210TCDNA,Water (saline),GCF_003258705.1,1.0514753144472275
1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex,Water (non-saline),GCF_009394435.1,0.9579294183753188
861.C4.mar09,Water (non-saline),GCF_014876705.1,0.9690414701082524
1622.DP.41.42B,Sediment (non-saline),GCF_002978655.1,1.2848074195726282
1642.MS00462,Plant rhizosphere,GCF_009394435.1,1.2166732940296068
945.P6.E12.lane2.NoIndex.L002,Water (non-saline),GCF_007096635.1,1.0114524187871925
1064.H.CJV172,Animal corpus,GCF_900094785.1,0.8497227417396727
2382.GM.181.R4.root.10.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.105350314811612
940.CR.24.Oral,Animal surface,GCF_002094495.1,1.0217695453040827
945.P1.F5.lane2.NoIndex.L002,Water (non-saline),GCF_900176405.1,1.022446225769293
807.S.S.11.a,Sediment (non-saline),GCF_009394435.1,1.1455274842172385
1674.McG.F110715Ly5H5,Soil (non-saline),GCF_009394435.1,1.141687729503049
1622.UPMain.5.6,Sediment (non-saline),GCF_002978245.1,1.2683090262154904
1056.Mel.urs.ino.SanDi.1,Animal distal gut,GCF_016899585.1,0.919488401195969
945.P2.G7.lane2.NoIndex.L002,Water (non-saline),GCF_004127515.1,0.959873384317658
1774.62Oral24.10.09,Animal secretion,GCF_000162475.2,0.992821818759799
2192.H04a.Nose.1860.lane6.NoIndex.L006,Animal secretion,GCF_018408705.1,1.0597626686916464
910.CuracaoHypoxia4,Animal corpus,GCF_900102275.1,1.699335353501532
1734.LD.Sl1,Animal distal gut,GCF_900112525.1,0.1357902503561978
1622.UPMain.19.20B,Sediment (non-saline),GCF_002978245.1,1.381563582088458
1642.MS00361,Plant rhizosphere,GCF_009394435.1,1.118066567087436
933.Phylospora.comosa.1.5,Plant surface,GCF_014489595.1,1.004992239326609
2229.S1.T32.EH5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0234027234726584
2382.HE003.C181.HA.1.753.root.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.0539136337797042
1774.241.Skin.Puer,Animal surface,GCF_002094495.1,1.0194335826815162
1035.UQ866,Soil (non-saline),GCF_016595465.1,0.8498923444564132
945.P6.A8.lane2.NoIndex.L002,Water (non-saline),GCF_016522075.1,1.2518775274679257
1773.Columb.talpa3.crop,Animal proximal gut,GCF_910664865.1,0.7160310384454092
963.Iguana.79.050411.LAB.vial.541,Animal distal gut,GCF_910664865.1,0.8153048996093306
1240.1210B,Water (saline),GCF_002250215.1,1.0306163448718093
2192.H04a.Bathroom.Door.Knob.1854.lane5.NoIndex.L005,Surface (non-saline),GCF_003435895.1,0.8864288497644266
933.N.2.2.H.E.4,Plant surface,GCF_003013815.1,0.994708089251629
1622.UPMain.35.36A,Sediment (non-saline),GCF_004127685.1,1.2548160295133388
1453.45187SDZ5.A3.Tfran.stom,Animal proximal gut,GCF_014647775.1,0.916258676907336
1622.UPSub.37.38,Sediment (non-saline),GCF_004127685.1,0.886046100009422
1521.73.W.s.6.1.sequences,Water (non-saline),GCF_014876705.1,1.1541648802314726
1642.MS00584,Plant rhizosphere,GCF_009394435.1,0.9995095633103336
550.L2S286.s.2.sequence,Animal surface,GCF_900447295.1,0.8130251339054261
1235.sp0343,Water (saline),GCF_000257665.1,1.0012280158810534
1692.Biofilm.C.E1.1.W.2012,Soil (non-saline),GCF_002259525.1,1.0088494028240782
2192.H05b.Kitchen.Counter.2689.lane5.NoIndex.L005,Surface (non-saline),GCF_900143245.1,0.9467295312345436
1521.227.8.s.7.1.sequences,Water (non-saline),GCF_009905605.1,1.0087319944643172
1521.SPL.Sum.1.s.8.1.sequences,Aerosol (non-saline),GCF_900453115.1,0.957322321885253
1240.0103B,Water (saline),GCF_900143245.1,0.9423511833965538
2382.MU002.C3.HA.3.487.rhizo.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.072338259594737
1064.G.CV320,Animal corpus,GCF_016100925.1,1.0004109307581672
1696.CT0020.2,Animal distal gut,GCF_910664865.1,0.8144324386933983
1038.DC3,Soil (non-saline),GCF_003012815.1,1.2173336884285155
2229.W2.T31.PH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_003013815.1,1.005123825789923
678.seasonal.insitu.sample.531,Sediment (saline),GCF_011813015.1,1.0732401961927294
1453.46834SDZ4.D3.Pnem.stom,Animal proximal gut,GCF_910664865.1,0.959743371514568
1521.Sample197.s.7.1.sequences,Animal secretion,GCF_902364565.1,0.3230243855514405
925.IL5y,Surface (non-saline),GCF_018304805.1,1.6927169936814102
925.SD5z,Surface (non-saline),GCF_018304805.1,1.085749303783089
2192.H05a.Bedroom.Floor.5003.lane6.NoIndex.L006,Surface (non-saline),GCF_910575295.1,0.7049226592610637
2382.SH005.C3.RH.1.453.root.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.0846368318988333
776.Ant.Solo.cont.B,Soil (non-saline),GCF_900143245.1,1.0069774576424768
1198.SWE01.KBA1.1.5,Sediment (saline),GCF_900143245.1,1.0790322005852444
755.EFB.31.05.11.lane1.NoIndex.L001,Water (non-saline),GCF_004127515.1,1.2758017085265143
1883.2008.537.Crump.Artic.LTREB.main.lane3.NoIndex,Water (non-saline),GCF_900639835.1,0.9861223593948402
1694.St5F8.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_902386495.1,1.0855064556631535
1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_009394435.1,1.155714138735666
1883.2008.306.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_012927405.1,0.956529611341046
1622.UPSub.231.232A,Sediment (non-saline),GCF_002978655.1,0.5450878347293456
846.Fagna24102011Soil4B3,Soil (non-saline),GCF_009394435.1,1.1569961919580856
940.RD.10.Gill,Animal surface,GCF_002094645.1,1.1015868822281625
846.Fagna24102011Soil12B2,Soil (non-saline),GCF_009394435.1,1.1806185403679732
1774.97.Skin.Puer,Animal surface,GCF_014876705.1,1.0058065101086486
1034.CHF2,Soil (non-saline),GCF_003751275.1,1.03216152528778
933.W.1.2.H.E.1,Plant surface,GCF_003351045.1,1.0704742176791828
1883.2007.271.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_009394435.1,1.019198295166573
1774.64.Skin.Puer,Animal surface,GCF_012912135.1,0.9495741018961728
1235.sp1345,Water (saline),GCF_000257665.1,0.9963154565532693
2229.S2.T32.PH4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.2052952360609848
1632.E5E07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,0.7521168603283225
925.SC5y,Surface (non-saline),GCF_009905605.1,1.0143217044579125
1521.Chi.W3.s.8.1.sequences,Aerosol (non-saline),GCF_900143245.1,1.031820705421016
933.T.1.2.S.E.2,Plant surface,GCF_014651675.1,1.1732617158626129
1036.B.C.7.1.s.4.1.sequences,Soil (non-saline),GCF_002094575.1,1.1334504502743663
1632.E3E02.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,0.7811713977721882
894.UY693.lane3.NoIndex.L003,Animal distal gut,GCF_014876705.1,1.1664523139490408
1642.MS00431,Plant rhizosphere,GCF_009394435.1,0.6600059157697613
1235.sp1632,Water (saline),GCF_900143245.1,1.001326254881494
1039.I.Fundao.SB.7.8,Sediment (saline),GCF_009394435.1,1.6404471615846352
659.NZFACE.R6.control,Soil (non-saline),GCF_004339725.1,1.051876726574494
1883.2007.018.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_900163565.1,0.9714489711981952
2192.H05a.Hand.2431.lane6.NoIndex.L006,Animal surface,GCF_900104625.1,0.9737241503761428
638.RMK.ENR.22.2,Water (non-saline),GCF_900143245.1,1.0367265459452932
1883.2011.498.Crump.Artic.LTREB.main.lane4.NoIndex,Sediment (saline),GCF_011813015.1,1.0403570812113312
